INDIVIDUAL_ID,ACCT_SUSPD_DATE
15524.0,2022-09-24
15590.0,2022-01-28
14791.0,2022-10-02
14114.0,2022-05-25
14930.0,2022-06-20
15546.0,2022-05-31
14844.0,2022-05-24
12982.0,2022-02-18
12671.0,2022-05-20
14853.0,2022-03-19
14914.0,2022-08-20
12943.0,2022-07-12
15268.0,2022-04-08
15639.0,2022-07-13
12459.0,2022-07-31
16809.0,2022-08-24
15982.0,2022-11-02
14998.0,2022-09-19
17505.0,2022-07-27
16259.0,2021-12-10
15890.0,2022-10-15
17594.0,2022-06-01
14624.0,2022-05-17
17039.0,2022-02-16
16105.0,2021-12-10
16292.0,2022-06-18
13878.0,2022-11-02
15572.0,2022-09-14
13388.0,2022-06-30
14569.0,2022-01-26
14656.0,2022-10-09
18174.0,2021-12-30
13647.0,2022-10-28
18236.0,2022-10-13
17678.0,2022-10-18
17013.0,2022-11-29
15814.0,2022-07-16
17709.0,2022-06-26
13661.0,2022-02-16
16174.0,2022-05-26
17452.0,2022-08-17
13633.0,2022-08-11
15354.0,2022-01-12
13015.0,2022-09-27
13450.0,2022-02-13
13734.0,2022-04-08
18262.0,2022-02-07
12778.0,2022-07-15
12395.0,2022-09-13
12969.0,2022-02-01
15979.0,2022-04-23
17626.0,2021-12-27
14988.0,2022-09-14
17842.0,2022-11-21
14623.0,2022-04-12
13262.0,2022-03-02
17346.0,2022-09-22
14395.0,2022-01-15
17256.0,2022-08-01
15972.0,2022-03-10
17041.0,2022-11-14
16921.0,2022-03-29
13286.0,2022-04-26
14506.0,2022-06-10
15410.0,2022-09-24
17540.0,2022-07-26
14845.0,2022-01-11
17474.0,2022-07-28
13145.0,2022-09-11
15273.0,2022-10-16
15451.0,2022-10-13
18095.0,2022-12-02
12516.0,2022-01-18
16548.0,2022-09-25
12780.0,2022-01-29
14926.0,2022-08-20
14611.0,2022-06-28
16151.0,2021-12-18
15970.0,2022-04-18
16864.0,2022-08-01
14812.0,2022-01-29
12983.0,2022-04-25
17622.0,2022-03-14
17185.0,2022-04-27
15886.0,2022-11-10
18062.0,2022-10-28
16256.0,2022-11-12
16472.0,2021-12-26
16231.0,2022-02-16
12588.0,2022-08-26
15455.0,2022-06-21
13461.0,2022-10-30
13963.0,2022-11-09
13308.0,2022-09-11
14917.0,2021-12-12
12504.0,2022-02-15
13625.0,2022-05-24
12625.0,2022-09-15
13346.0,2022-10-27
15849.0,2022-02-20
16743.0,2022-07-31
15651.0,2022-05-12
16279.0,2021-12-11
14655.0,2022-10-02
17729.0,2022-03-11
14182.0,2022-01-20
17240.0,2022-04-29
14788.0,2022-10-10
17057.0,2022-08-13
12672.0,2022-09-18
15474.0,2022-07-10
17181.0,2022-08-24
16028.0,2021-12-26
15548.0,2022-01-26
13656.0,2022-07-28
15042.0,2022-03-23
15245.0,2022-07-26
16538.0,2022-09-26
16868.0,2022-08-02
15600.0,2022-07-01
12844.0,2022-07-17
16068.0,2022-10-17
13863.0,2022-07-19
13760.0,2022-06-20
18091.0,2022-05-21
13609.0,2021-12-17
14677.0,2022-09-28
12838.0,2022-02-08
17093.0,2022-01-31
14743.0,2022-05-25
14773.0,2022-08-28
12925.0,2022-07-16
15717.0,2022-02-12
14999.0,2022-07-30
14665.0,2021-12-28
14021.0,2022-07-19
17715.0,2022-09-24
15384.0,2022-04-30
14563.0,2021-12-20
15111.0,2022-03-02
13307.0,2022-09-30
14552.0,2022-06-21
16623.0,2022-01-28
17959.0,2022-08-18
13012.0,2022-10-30
13655.0,2022-03-27
13064.0,2022-11-21
16088.0,2022-08-17
13281.0,2022-06-01
16543.0,2022-01-01
16117.0,2022-09-28
15402.0,2022-05-02
17991.0,2022-04-23
16354.0,2022-02-22
12849.0,2021-12-23
12392.0,2022-06-09
16408.0,2022-11-09
16267.0,2022-04-13
12744.0,2022-05-22
16138.0,2022-04-10
14237.0,2022-03-16
14978.0,2022-02-15
17635.0,2022-09-30
17491.0,2022-11-21
13539.0,2022-11-01
13775.0,2022-05-21
18273.0,2022-08-15
18049.0,2022-05-25
14724.0,2022-11-08
12876.0,2021-12-31
16384.0,2021-12-25
12717.0,2022-02-14
17605.0,2022-11-17
16648.0,2022-11-16
15445.0,2022-02-10
15101.0,2022-03-28
13238.0,2022-10-25
12698.0,2022-01-31
16767.0,2022-04-27
13041.0,2021-12-17
17730.0,2022-08-15
18111.0,2022-11-14
17771.0,2022-08-23
15954.0,2022-11-23
16332.0,2022-05-09
12863.0,2022-01-09
16607.0,2022-09-13
15180.0,2021-12-28
18141.0,2022-07-24
12377.0,2022-09-26
17463.0,2022-05-28
15709.0,2022-04-21
16827.0,2022-04-17
12915.0,2022-10-26
17021.0,2022-05-02
14650.0,2022-08-01
12806.0,2021-12-20
17005.0,2022-06-14
15818.0,2022-09-18
14201.0,2022-07-12
16374.0,2022-01-10
12374.0,2022-11-30
14683.0,2022-05-09
15253.0,2022-09-28
15418.0,2022-03-15
16651.0,2022-06-12
17565.0,2022-09-20
15373.0,2022-09-24
15229.0,2022-06-27
15426.0,2022-10-02
13465.0,2022-06-24
17555.0,2022-04-26
12507.0,2022-02-21
14634.0,2022-06-16
16317.0,2022-08-11
15183.0,2022-01-10
13143.0,2022-02-11
16145.0,2022-10-30
12725.0,2022-02-08
12503.0,2021-12-16
18163.0,2022-03-11
14962.0,2022-07-10
15391.0,2022-05-27
16526.0,2022-01-20
15396.0,2022-09-12
16135.0,2022-08-21
14025.0,2022-03-27
17759.0,2022-11-14
14437.0,2022-08-20
14936.0,2022-09-28
15488.0,2022-05-18
13512.0,2022-02-25
18028.0,2022-11-16
15868.0,2021-12-28
15097.0,2021-12-28
15381.0,2022-06-14
15704.0,2022-04-26
17597.0,2022-09-15
12958.0,2022-02-18
13713.0,2022-05-10
13400.0,2021-12-19
16844.0,2022-02-15
12388.0,2022-09-10
13102.0,2022-03-26
17199.0,2022-04-24
14272.0,2022-08-12
13024.0,2022-11-12
13891.0,2022-07-31
16890.0,2022-03-17
13342.0,2022-10-15
13974.0,2022-05-20
17225.0,2022-05-25
17798.0,2022-03-20
13830.0,2022-02-27
14814.0,2022-06-23
18254.0,2022-11-10
17031.0,2022-09-13
17808.0,2022-05-30
16632.0,2022-01-30
13007.0,2022-05-25
13838.0,2022-07-29
14474.0,2022-05-09
17926.0,2022-10-12
14678.0,2021-12-28
13425.0,2022-07-11
17292.0,2022-07-17
14129.0,2022-11-25
17135.0,2022-01-18
16092.0,2022-10-20
15661.0,2022-04-10
17720.0,2022-11-10
17003.0,2022-01-16
14941.0,2022-10-27
14361.0,2022-01-28
17169.0,2022-09-12
17482.0,2022-02-17
17579.0,2022-11-10
14588.0,2022-02-10
16614.0,2022-11-22
17077.0,2022-04-22
12675.0,2022-06-18
16323.0,2022-11-21
16737.0,2022-06-15
12582.0,2022-08-31
17545.0,2022-10-21
12599.0,2022-09-20
18281.0,2022-04-09
13695.0,2022-12-02
13943.0,2022-10-21
17321.0,2022-08-29
15034.0,2022-09-21
13222.0,2022-07-12
13296.0,2022-11-25
16307.0,2022-04-19
13103.0,2022-07-20
14014.0,2022-11-27
13295.0,2022-04-02
14391.0,2022-01-19
17705.0,2022-07-11
14707.0,2022-09-21
12580.0,2022-04-18
15012.0,2022-01-30
16898.0,2021-12-26
17016.0,2022-05-29
17845.0,2022-08-20
13998.0,2022-07-28
12494.0,2022-05-18
16993.0,2022-11-29
15405.0,2022-02-20
17897.0,2022-07-02
15470.0,2022-10-02
15199.0,2022-11-11
14039.0,2022-05-26
13892.0,2022-11-27
13220.0,2022-04-20
18197.0,2022-10-16
13888.0,2021-12-10
15597.0,2022-02-22
16906.0,2022-09-30
15210.0,2022-06-20
12894.0,2022-08-29
12923.0,2022-07-15
15478.0,2022-07-09
12880.0,2022-11-25
16115.0,2022-06-29
16836.0,2022-11-28
15723.0,2022-08-23
16588.0,2022-09-29
14296.0,2022-02-14
13300.0,2022-08-21
16922.0,2022-08-23
18258.0,2021-12-25
17123.0,2021-12-12
16507.0,2022-09-10
14982.0,2022-02-28
18157.0,2022-08-24
16932.0,2022-02-10
15280.0,2022-02-24
13857.0,2022-02-14
13719.0,2022-06-22
14017.0,2022-10-31
17928.0,2022-11-13
13605.0,2022-04-20
17617.0,2022-10-23
14304.0,2021-12-25
16884.0,2021-12-17
15071.0,2022-03-23
13501.0,2022-03-22
14744.0,2022-03-12
13541.0,2022-10-23
15282.0,2022-11-22
16835.0,2022-08-20
14325.0,2022-06-28
17413.0,2022-08-10
17382.0,2022-01-19
15636.0,2022-09-19
14283.0,2022-05-12
17490.0,2022-05-19
16059.0,2022-10-14
14598.0,2022-05-20
14220.0,2021-12-28
16915.0,2022-10-17
16564.0,2022-11-28
12837.0,2022-07-01
16664.0,2022-11-17
14334.0,2022-06-08
15777.0,2022-01-21
15401.0,2022-06-23
17758.0,2022-02-11
15025.0,2022-04-26
14850.0,2022-10-10
15559.0,2022-02-28
13213.0,2022-09-28
16604.0,2022-02-25
15826.0,2022-01-17
14513.0,2022-04-11
14671.0,2022-01-02
14311.0,2022-06-27
12355.0,2022-06-22
18011.0,2022-01-17
14409.0,2022-04-13
17898.0,2022-06-20
16889.0,2022-04-26
16121.0,2022-10-11
12974.0,2021-12-27
16290.0,2022-03-20
18208.0,2022-05-29
14010.0,2022-11-08
17785.0,2022-07-19
13778.0,2022-01-29
17278.0,2022-08-22
12409.0,2022-06-17
14920.0,2022-07-10
18060.0,2022-10-23
12632.0,2022-05-20
16831.0,2022-02-09
14394.0,2022-10-29
16974.0,2022-01-20
13402.0,2022-07-28
16185.0,2022-03-15
18052.0,2022-06-09
14168.0,2022-01-24
14847.0,2022-06-24
15681.0,2022-01-16
17205.0,2022-09-11
16075.0,2022-03-31
12773.0,2022-10-14
18000.0,2022-10-23
12802.0,2022-08-27
13324.0,2022-04-30
16175.0,2022-02-15
13989.0,2022-11-11
14993.0,2022-06-21
15217.0,2022-08-29
16328.0,2022-03-18
17862.0,2022-11-09
17694.0,2022-07-29
12656.0,2022-11-19
17327.0,2022-06-25
17179.0,2022-01-29
15900.0,2021-12-16
17074.0,2022-09-14
14181.0,2022-07-21
16715.0,2022-01-30
16153.0,2022-04-27
16046.0,2022-11-01
14938.0,2022-08-24
12378.0,2022-08-26
13880.0,2022-05-19
16458.0,2022-01-15
13920.0,2022-08-25
13169.0,2022-04-29
17499.0,2022-08-02
15340.0,2022-06-14
16234.0,2022-04-11
16392.0,2022-08-22
16391.0,2022-02-17
15256.0,2022-05-29
17699.0,2022-10-29
16695.0,2022-10-15
14069.0,2022-07-15
16101.0,2022-01-19
14876.0,2022-07-11
16691.0,2022-02-17
15985.0,2022-04-01
16218.0,2022-02-06
15341.0,2022-05-22
15400.0,2022-06-16
13602.0,2022-10-14
17741.0,2022-05-16
17822.0,2022-07-13
12619.0,2022-02-23
17583.0,2022-08-23
16035.0,2022-06-29
12499.0,2021-12-18
18044.0,2022-06-25
14104.0,2022-01-18
15938.0,2022-03-12
16518.0,2022-02-28
15135.0,2022-09-28
15980.0,2022-09-02
15670.0,2022-06-18
18038.0,2022-08-26
17745.0,2022-06-19
13472.0,2022-04-27
15246.0,2022-02-28
15887.0,2022-08-13
15714.0,2022-05-18
16565.0,2022-02-06
16401.0,2022-02-28
15305.0,2022-09-25
17096.0,2022-10-20
14033.0,2022-10-09
16896.0,2022-02-13
14859.0,2022-09-29
15502.0,2022-04-16
12874.0,2022-10-19
17216.0,2022-02-24
13031.0,2022-11-30
17683.0,2022-09-12
18214.0,2022-07-27
15731.0,2022-07-23
14486.0,2022-03-15
14436.0,2021-12-19
14902.0,2022-08-09
18206.0,2022-04-12
17235.0,2022-05-01
14687.0,2022-12-01
14766.0,2022-06-26
18234.0,2022-01-26
16356.0,2022-01-11
12911.0,2021-12-20
18112.0,2022-08-28
13109.0,2022-06-20
14208.0,2022-02-10
17915.0,2022-06-11
16340.0,2022-04-20
13614.0,2022-11-14
18137.0,2022-01-14
15976.0,2022-09-13
14128.0,2022-01-23
13056.0,2022-07-27
14247.0,2022-02-26
14734.0,2022-07-22
17009.0,2021-12-21
14309.0,2022-08-02
15958.0,2022-01-23
17987.0,2022-05-14
14028.0,2022-09-17
15471.0,2022-09-30
14515.0,2022-05-29
16382.0,2022-07-12
13699.0,2022-02-02
17515.0,2022-03-26
14786.0,2022-06-13
16232.0,2022-06-14
18100.0,2022-02-18
15872.0,2022-07-13
12829.0,2022-01-14
15551.0,2022-08-25
17040.0,2022-10-19
17101.0,2022-08-22
15720.0,2022-08-18
14498.0,2022-01-29
17784.0,2021-12-19
13997.0,2022-11-25
12928.0,2022-03-25
16048.0,2022-03-20
17543.0,2022-05-09
18103.0,2021-12-23
17440.0,2022-06-12
15532.0,2022-01-09
14308.0,2022-09-26
16072.0,2022-07-18
17713.0,2022-06-11
14616.0,2022-08-10
17417.0,2022-05-10
13502.0,2022-05-26
14260.0,2022-07-23
15352.0,2022-02-10
17282.0,2022-07-30
17381.0,2022-10-09
16453.0,2022-06-12
14230.0,2022-08-26
14615.0,2022-06-26
17971.0,2022-06-24
14180.0,2022-06-12
12634.0,2022-07-16
17204.0,2022-05-01
13065.0,2022-11-19
17869.0,2022-01-09
15757.0,2022-05-27
15734.0,2022-04-21
15207.0,2022-02-11
16679.0,2022-02-09
13438.0,2022-04-08
14618.0,2022-09-19
15102.0,2022-10-10
17996.0,2022-05-27
17691.0,2022-11-20
16209.0,2022-01-19
16499.0,2022-09-20
17902.0,2022-06-19
14228.0,2022-11-20
13794.0,2022-05-30
16547.0,2022-04-09
14727.0,2022-06-14
13337.0,2021-12-23
12429.0,2021-12-16
18022.0,2022-04-09
17749.0,2022-08-21
13601.0,2022-10-26
17546.0,2022-01-02
14255.0,2022-02-26
13231.0,2022-08-20
13745.0,2022-01-29
16021.0,2022-04-09
17790.0,2022-09-27
14224.0,2022-09-24
17923.0,2022-05-25
14581.0,2022-09-23
16647.0,2022-04-28
16622.0,2022-07-01
13383.0,2022-07-24
13559.0,2022-02-22
16625.0,2022-06-25
12897.0,2022-02-02
15150.0,2022-11-10
18020.0,2022-07-23
15901.0,2021-12-11
15016.0,2022-10-21
16007.0,2022-05-18
15361.0,2022-07-10
15817.0,2022-05-30
12637.0,2022-10-13
13069.0,2022-07-16
16500.0,2022-08-23
15905.0,2021-12-28
17922.0,2022-07-01
14139.0,2021-12-19
16001.0,2022-03-31
16205.0,2021-12-18
13297.0,2022-01-25
17571.0,2022-05-15
15816.0,2022-05-15
13168.0,2022-04-28
15625.0,2021-12-24
15926.0,2022-11-18
18042.0,2022-05-25
15040.0,2022-04-30
17952.0,2022-04-16
13567.0,2022-07-17
13586.0,2022-11-16
14374.0,2022-02-21
15432.0,2021-12-19
14375.0,2022-11-25
14619.0,2022-09-25
14075.0,2021-12-18
17401.0,2022-05-24
16492.0,2022-01-15
13919.0,2022-09-02
16134.0,2021-12-11
17098.0,2022-02-22
17692.0,2022-08-10
16515.0,2021-12-26
13608.0,2022-07-12
14508.0,2022-02-23
13335.0,2022-06-25
16925.0,2022-06-14
17953.0,2022-01-24
18023.0,2022-09-25
16981.0,2022-08-25
15718.0,2022-09-30
17399.0,2022-02-15
17341.0,2022-01-13
13277.0,2022-06-22
16155.0,2021-12-27
14919.0,2022-11-30
12412.0,2021-12-15
14840.0,2022-04-16
16486.0,2022-02-28
18128.0,2022-05-31
15247.0,2022-02-16
16739.0,2022-10-23
15786.0,2022-05-10
12469.0,2022-11-18
14338.0,2022-01-15
13707.0,2022-10-29
16815.0,2022-11-27
16062.0,2022-05-10
16315.0,2022-09-01
16503.0,2022-09-10
17192.0,2021-12-13
15081.0,2022-09-29
12774.0,2022-08-09
16227.0,2022-06-14
12724.0,2022-07-12
16894.0,2022-11-25
15809.0,2022-10-02
14874.0,2022-03-27
14793.0,2022-07-16
16680.0,2022-03-28
17422.0,2022-05-25
17380.0,2021-12-26
14725.0,2022-06-12
17310.0,2022-03-28
13942.0,2022-02-28
12379.0,2022-03-01
16825.0,2022-05-13
16180.0,2022-06-09
14509.0,2022-07-12
15248.0,2022-10-30
15991.0,2022-11-26
17304.0,2022-12-01
15913.0,2021-12-31
17686.0,2021-12-28
14566.0,2022-09-12
16683.0,2022-04-25
15043.0,2022-10-02
12741.0,2022-11-22
17099.0,2022-10-17
15629.0,2022-10-09
14326.0,2022-05-24
15824.0,2022-08-26
16539.0,2022-04-23
15779.0,2022-11-02
14058.0,2022-05-18
13861.0,2022-02-26
14199.0,2022-01-12
17194.0,2022-01-13
16529.0,2022-08-29
15264.0,2022-01-15
17812.0,2022-07-15
16733.0,2022-03-12
17437.0,2022-07-14
16012.0,2022-02-18
13129.0,2022-10-20
17578.0,2022-11-13
13123.0,2022-10-09
12451.0,2021-12-09
12784.0,2022-04-27
17326.0,2022-02-18
12485.0,2022-08-09
14020.0,2021-12-13
13859.0,2022-09-09
12527.0,2022-07-15
12799.0,2022-07-31
13023.0,2022-06-11
13299.0,2022-01-17
14774.0,2022-05-19
12788.0,2022-09-08
12529.0,2022-04-21
13620.0,2022-08-09
15430.0,2022-01-30
12415.0,2021-12-13
15842.0,2022-03-22
13752.0,2022-03-31
13739.0,2022-05-11
14398.0,2021-12-29
17666.0,2022-05-15
18053.0,2022-07-22
14217.0,2022-03-09
15486.0,2022-08-10
17748.0,2022-09-10
13814.0,2022-09-28
13649.0,2022-04-18
12575.0,2022-08-30
12653.0,2022-06-27
15852.0,2022-03-19
15888.0,2022-10-17
18109.0,2022-03-13
17651.0,2022-05-14
13302.0,2022-05-27
15851.0,2022-01-13
16926.0,2022-01-12
12576.0,2022-03-02
13292.0,2022-11-18
13439.0,2022-05-21
17187.0,2021-12-14
18217.0,2022-10-20
17080.0,2022-01-18
16907.0,2022-05-26
14693.0,2022-05-12
18230.0,2022-11-23
12633.0,2022-11-23
14699.0,2022-06-10
14963.0,2022-04-26
13246.0,2022-08-17
14366.0,2022-03-18
13125.0,2022-03-13
14647.0,2022-06-02
16032.0,2021-12-10
13029.0,2022-01-27
17376.0,2022-07-11
15627.0,2022-07-18
15678.0,2022-06-10
16110.0,2022-07-20
15969.0,2022-01-13
12953.0,2022-10-10
12693.0,2022-03-20
15076.0,2022-11-02
14900.0,2022-04-20
16576.0,2022-01-23
17901.0,2022-03-26
12403.0,2022-08-10
12730.0,2022-09-22
14452.0,2022-10-18
12749.0,2022-05-29
13909.0,2022-10-14
16443.0,2022-04-24
15133.0,2022-05-23
17129.0,2022-06-02
13534.0,2022-08-26
16649.0,2022-05-15
15056.0,2022-08-29
13677.0,2022-09-02
15127.0,2022-03-22
12782.0,2021-12-15
12592.0,2022-04-23
16650.0,2022-11-10
12963.0,2022-11-24
18279.0,2022-11-26
12841.0,2022-06-20
13399.0,2022-05-30
17492.0,2022-06-19
14580.0,2022-06-02
15283.0,2022-05-24
16049.0,2022-08-29
14516.0,2021-12-27
13779.0,2022-02-06
18238.0,2022-03-22
17143.0,2022-11-28
14248.0,2022-04-18
16469.0,2022-10-18
13428.0,2022-09-12
16435.0,2021-12-19
17408.0,2021-12-19
14610.0,2021-12-15
17714.0,2022-03-17
18123.0,2022-05-19
17034.0,2022-01-01
15332.0,2022-10-25
18096.0,2022-03-09
16172.0,2022-05-20
14007.0,2022-02-19
15530.0,2022-04-26
17559.0,2022-08-23
17783.0,2021-12-18
13255.0,2022-06-26
14084.0,2022-06-09
16251.0,2022-09-25
17968.0,2022-07-09
18021.0,2022-08-25
15908.0,2022-02-13
17921.0,2022-10-09
15452.0,2022-05-13
13959.0,2022-11-11
17680.0,2022-04-17
12977.0,2022-05-29
17541.0,2022-03-24
17261.0,2022-06-11
14553.0,2022-01-13
15151.0,2022-10-14
17339.0,2022-03-26
15189.0,2022-03-30
16496.0,2022-01-17
14674.0,2022-03-11
16089.0,2022-10-10
14599.0,2022-05-19
16861.0,2022-04-23
15788.0,2022-01-21
17395.0,2022-06-16
17090.0,2022-03-29
17470.0,2022-03-15
12864.0,2022-05-01
14922.0,2022-10-25
13509.0,2022-08-27
16129.0,2021-12-24
15617.0,2022-04-27
12480.0,2022-05-19
14797.0,2022-10-24
12720.0,2022-05-20
13913.0,2022-05-14
13444.0,2022-05-29
18074.0,2022-02-25
14858.0,2021-12-16
16975.0,2022-05-29
17643.0,2022-08-25
16555.0,2022-01-21
12421.0,2022-06-08
16165.0,2022-06-12
17918.0,2022-11-18
14236.0,2022-05-11
17177.0,2022-02-20
13788.0,2022-05-29
18026.0,2022-06-27
12595.0,2022-08-01
16203.0,2022-04-10
13665.0,2022-11-02
14312.0,2022-02-28
18132.0,2022-01-17
18244.0,2022-03-30
17112.0,2022-01-14
12866.0,2022-02-11
15431.0,2022-07-31
12410.0,2021-12-19
13239.0,2022-11-23
13250.0,2022-01-18
12889.0,2022-08-18
13137.0,2022-10-24
15378.0,2022-05-15
12476.0,2022-03-11
15080.0,2022-07-13
17494.0,2022-08-09
14435.0,2022-10-14
17224.0,2021-12-25
15142.0,2022-01-23
12801.0,2022-08-11
14384.0,2022-06-17
16219.0,2022-06-26
15873.0,2022-10-12
13384.0,2022-08-09
13161.0,2021-12-24
15284.0,2022-01-26
12804.0,2022-07-29
12547.0,2022-05-09
13435.0,2022-07-09
17122.0,2022-10-15
15228.0,2022-07-29
14463.0,2022-04-22
15596.0,2022-09-10
18207.0,2022-06-23
13796.0,2022-11-23
16278.0,2022-05-13
16937.0,2022-11-16
18264.0,2022-08-12
14833.0,2022-01-21
14901.0,2022-11-17
18075.0,2022-06-13
12737.0,2022-06-24
17168.0,2022-01-26
16045.0,2022-07-18
12408.0,2022-04-28
15021.0,2022-06-13
14346.0,2021-12-12
16428.0,2022-05-22
17109.0,2022-08-01
17735.0,2022-08-20
15459.0,2022-03-13
14455.0,2022-08-23
13766.0,2022-06-22
13474.0,2021-12-24
12862.0,2022-04-09
13617.0,2022-07-27
15666.0,2022-09-26
15200.0,2022-01-23
18277.0,2022-10-18
13090.0,2022-03-02
16060.0,2022-03-13
16440.0,2022-11-18
14001.0,2022-05-10
18048.0,2022-11-14
17665.0,2022-11-14
16880.0,2022-02-01
16316.0,2022-10-17
14219.0,2022-07-29
15363.0,2022-03-16
16417.0,2022-07-13
15387.0,2022-10-24
16334.0,2022-11-13
15587.0,2022-07-02
13084.0,2022-07-09
13155.0,2022-04-27
17156.0,2022-09-09
18079.0,2022-08-20
15271.0,2022-04-01
14521.0,2022-11-13
13135.0,2022-09-17
13140.0,2022-11-30
18154.0,2022-08-12
17975.0,2021-12-19
16196.0,2022-10-17
17132.0,2022-10-19
14575.0,2022-10-11
17393.0,2022-04-29
15262.0,2022-08-22
13653.0,2022-10-30
17732.0,2022-06-08
12458.0,2022-03-11
15595.0,2022-03-20
14631.0,2022-02-06
14794.0,2021-12-15
17212.0,2022-09-10
14022.0,2022-09-21
14053.0,2022-03-15
13045.0,2022-11-10
14722.0,2022-03-31
16221.0,2022-07-17
13839.0,2022-07-22
14144.0,2022-06-17
14913.0,2022-04-23
13717.0,2022-09-15
15837.0,2022-01-15
12771.0,2022-07-21
14700.0,2022-03-11
14822.0,2022-03-02
17615.0,2022-04-18
14736.0,2022-04-22
15110.0,2022-10-01
16033.0,2022-01-21
15652.0,2022-01-28
16477.0,2022-08-20
14630.0,2022-06-17
18227.0,2022-03-10
17639.0,2022-07-13
14550.0,2022-07-18
12676.0,2022-05-10
14153.0,2022-05-28
16345.0,2021-12-20
17300.0,2022-07-01
15893.0,2022-09-28
16043.0,2022-01-02
17248.0,2022-01-09
16468.0,2022-02-15
14996.0,2022-01-26
14183.0,2022-01-12
17299.0,2022-08-29
15050.0,2022-01-18
12687.0,2022-10-25
13063.0,2022-07-18
14379.0,2022-08-28
13945.0,2022-05-13
14531.0,2022-11-23
17430.0,2022-10-25
14749.0,2022-04-12
17513.0,2022-08-10
15072.0,2022-02-14
13320.0,2022-07-11
15310.0,2022-01-21
17792.0,2022-01-30
16675.0,2022-09-21
16638.0,2022-08-26
15764.0,2021-12-17
17585.0,2022-07-18
15154.0,2022-07-31
15506.0,2022-01-29
17599.0,2022-08-17
12851.0,2022-08-13
16919.0,2022-10-26
13479.0,2022-09-26
18191.0,2022-09-02
16299.0,2022-09-27
12519.0,2022-06-14
12433.0,2022-04-29
16562.0,2022-08-26
16294.0,2022-01-30
12865.0,2022-09-18
15322.0,2022-11-28
14243.0,2022-07-23
16396.0,2022-11-16
15855.0,2022-01-12
17471.0,2022-10-29
12450.0,2022-05-10
17689.0,2022-03-14
14767.0,2022-09-08
16770.0,2021-12-26
14565.0,2022-08-17
18140.0,2022-03-28
15683.0,2022-05-28
14187.0,2022-02-17
14321.0,2022-06-02
13452.0,2022-07-27
16314.0,2022-01-23
17649.0,2022-05-17
14342.0,2022-09-29
17336.0,2022-10-31
18124.0,2022-02-11
12721.0,2021-12-24
14229.0,2022-09-01
13548.0,2022-04-17
14787.0,2022-07-30
16448.0,2022-01-30
14268.0,2022-07-22
14866.0,2022-11-26
16235.0,2022-03-23
16375.0,2022-11-28
14482.0,2021-12-21
16288.0,2021-12-19
14544.0,2022-02-01
13884.0,2022-02-08
14499.0,2022-02-06
16421.0,2022-06-08
16870.0,2022-08-12
17894.0,2022-05-15
15936.0,2022-04-23
15074.0,2022-02-23
15166.0,2022-07-18
13922.0,2022-11-08
17384.0,2022-08-26
12423.0,2021-12-22
14885.0,2022-06-01
14433.0,2022-03-02
17126.0,2022-06-30
13714.0,2022-09-26
12651.0,2022-02-24
12573.0,2022-09-02
16819.0,2022-07-15
12761.0,2022-10-10
17215.0,2022-09-14
15574.0,2022-03-15
15677.0,2022-03-01
12414.0,2022-04-09
16065.0,2022-09-15
18182.0,2022-06-16
12831.0,2022-08-22
14908.0,2022-05-02
13992.0,2022-11-19
15424.0,2022-09-13
16872.0,2022-05-14
16239.0,2022-10-26
12808.0,2022-09-22
14086.0,2022-05-21
16100.0,2022-05-01
14009.0,2022-03-19
15092.0,2022-09-16
16289.0,2022-02-07
14163.0,2022-01-09
14753.0,2022-02-01
13809.0,2022-08-31
13506.0,2022-04-10
13032.0,2022-10-20
14318.0,2021-12-29
13785.0,2022-01-15
15543.0,2022-08-26
13133.0,2022-07-18
12859.0,2022-11-27
16832.0,2022-04-23
14968.0,2022-08-22
12605.0,2021-12-25
12819.0,2022-01-09
13683.0,2022-06-10
13076.0,2022-03-22
12777.0,2022-07-12
15752.0,2022-07-26
13005.0,2022-04-12
12635.0,2022-03-23
16972.0,2022-02-10
14688.0,2022-03-09
13046.0,2022-01-09
12460.0,2022-01-14
16886.0,2022-03-19
17456.0,2022-10-11
18255.0,2021-12-31
14328.0,2021-12-23
16095.0,2022-05-18
17762.0,2022-08-19
14444.0,2022-08-11
17473.0,2022-10-27
17366.0,2022-05-10
12760.0,2022-11-01
17369.0,2022-01-30
14708.0,2022-10-24
14445.0,2022-06-10
14635.0,2022-05-17
15992.0,2022-01-02
16042.0,2022-07-17
16799.0,2022-03-16
15006.0,2022-02-19
15406.0,2022-10-30
17383.0,2022-08-29
17728.0,2022-09-02
17308.0,2021-12-30
13440.0,2022-02-21
13537.0,2022-05-09
17616.0,2021-12-29
15107.0,2022-08-20
13312.0,2021-12-18
14363.0,2022-02-19
17149.0,2022-01-30
16690.0,2022-06-26
18136.0,2022-05-09
14381.0,2022-02-28
14231.0,2022-01-01
15966.0,2022-05-25
12768.0,2022-05-24
15906.0,2022-11-30
13784.0,2022-11-29
17403.0,2022-08-27
16005.0,2022-08-12
16522.0,2022-10-14
15685.0,2022-03-27
16080.0,2022-01-28
16979.0,2022-11-22
16589.0,2022-10-01
15301.0,2022-10-15
17392.0,2022-10-30
13374.0,2022-05-26
13424.0,2022-03-27
16646.0,2022-08-13
15962.0,2022-06-30
15748.0,2022-10-23
15535.0,2022-08-22
13398.0,2022-07-12
16146.0,2022-10-09
